0,1,2
rxn00463_c0,0,rxn00463_c0: cpd00001_c0 + cpd00062_c0 --> cpd00012_c0 + 2.0 cpd00067_c0 + cpd00091_c0
rxn08811_c0,0,rxn08811_c0: cpd00001_c0 + cpd15319_c0 --> cpd00067_c0 + cpd02090_c0 + cpd03847_c0
rxn03901_c0,0.001615428,rxn03901_c0: cpd00001_c0 + cpd02229_c0 --> cpd00009_c0 + 2.0 cpd00067_c0 + cpd00286_c0
rxn05373_c0,0.002751017,rxn05373_c0: cpd11509_c0 --> cpd00001_c0 + cpd11510_c0
rxn06193_c0,0,rxn06193_c0: cpd00001_c0 + cpd11710_c0 <=> cpd00013_c0 + cpd12236_c0
rxn11544_c0,0,rxn11544_c0: cpd00001_c0 + 2.0 cpd00002_c0 + 2.0 cpd00053_c0 + cpd03832_c0 <=> 2.0 cpd00008_c0 + cpd00012_c0 + 2.0 cpd00023_c0 + cpd00067_c0 + cpd03913_c0
rxn10253_c0,0,rxn10253_c0: cpd00002_c0 + cpd15701_c0 <=> cpd00008_c0 + cpd15677_c0
rxn03070_c0,0,rxn03070_c0: cpd03530_c0 --> cpd00001_c0 + cpd00067_c0 + cpd02625_c0
rxn08179_c0,0,rxn08179_c0: cpd00005_c0 + cpd00067_c0 + cpd15414_c0 <=> cpd00001_c0 + cpd00006_c0 + cpd00104_c0
rxn05383_c0,0.002751017,rxn05383_c0: cpd01882_c0 + cpd11493_c0 <=> cpd00010_c0 + cpd00067_c0 + cpd11520_c0
rxn03150_c0,0,rxn03150_c0: cpd00001_c0 + cpd02904_c0 <=> cpd00009_c0 + cpd03423_c0
rxn10218_c0,0,rxn10218_c0: cpd11439_c0 + cpd15675_c0 <=> cpd00010_c0 + cpd00067_c0 + cpd15681_c0
rxn00840_c0,0,rxn00840_c0: cpd00020_c0 + cpd00115_c0 <=> cpd00061_c0 + cpd00067_c0 + cpd00177_c0
rxn00003_c0,0,rxn00003_c0: 2.0 cpd00020_c0 + cpd00067_c0 --> cpd00011_c0 + cpd00668_c0
rxn08849_c0,0,rxn08849_c0: cpd00001_c0 + cpd15347_c0 --> cpd00067_c0 + cpd02090_c0 + cpd15237_c0
rxn01048_c0,0,rxn01048_c0: cpd00055_c0 + cpd00198_c0 <=> cpd00102_c0 + cpd00157_c0
rxn02213_c0,0,rxn02213_c0: cpd00699_c0 --> cpd00001_c0 + cpd01716_c0
rxn01501_c0,0.022569709,rxn01501_c0: 2.0 cpd00005_c0 + 2.0 cpd00067_c0 + cpd00292_c0 --> 2.0 cpd00006_c0 + cpd00010_c0 + cpd00332_c0
rxn05336_c0,0,rxn05336_c0: cpd00006_c0 + cpd11481_c0 <=> cpd00005_c0 + cpd11485_c0
rxn14054_c0,0,rxn14054_c0: cpd00003_c0 + cpd04015_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd04017_c0
rxn02305_c0,0.0002,rxn02305_c0: cpd02654_c0 + cpd02894_c0 --> cpd00012_c0 + cpd00793_c0
rxn00898_c0,0.047396921,rxn00898_c0: cpd02498_c0 --> cpd00001_c0 + cpd00123_c0
rxn02185_c0,-0.047396921,rxn02185_c0: cpd00056_c0 + cpd00668_c0 <=> cpd00020_c0 + cpd03049_c0
rxn01547_c0,0,rxn01547_c0: cpd00001_c0 + cpd00067_c0 + cpd00311_c0 --> cpd00013_c0 + cpd01217_c0
rxn08711_c0,0.001615428,rxn08711_c0: cpd03831_c0 + cpd15485_c0 --> cpd00008_c0 + cpd15484_c0
rxn00015_c0,0,rxn00015_c0: 2.0 cpd00118_c0 <=> cpd00013_c0 + cpd03802_c0
rxn05909_c0,-0.001368189,rxn05909_c0: cpd00054_c0 + cpd00067_c0 + cpd00239_c0 <=> cpd00001_c0 + cpd00084_c0
rxn03860_c0,0,rxn03860_c0: cpd00003_c0 + cpd06711_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd06712_c0
rxn01851_c0,0,rxn01851_c0: cpd00001_c0 + cpd00003_c0 + cpd00434_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd00281_c0
rxn01816_c0,0,rxn01816_c0: cpd00036_c0 + cpd00067_c0 + cpd00424_c0 <=> cpd00084_c0 + cpd00822_c0
rxn00737_c0,0.015617704,rxn00737_c0: cpd00161_c0 --> cpd00013_c0 + cpd00094_c0
rxn00497_c0,0,rxn00497_c0: cpd00066_c0 + cpd00067_c0 --> cpd00011_c0 + cpd03161_c0
rxn07449_c0,0,rxn07449_c0: cpd14790_c0 <=> cpd00020_c0 + cpd00081_c0
rxn06181_c0,0,rxn06181_c0: cpd00002_c0 + cpd11704_c0 <=> cpd00008_c0 + cpd11820_c0
rxn01255_c0,0.022023605,rxn01255_c0: cpd00932_c0 --> cpd00009_c0 + cpd00216_c0
rxn08803_c0,0,rxn08803_c0: cpd00001_c0 + cpd15313_c0 --> cpd00067_c0 + cpd00908_c0 + cpd01741_c0
rxn05348_c0,0.009692569,rxn05348_c0: cpd11474_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11489_c0 + cpd11493_c0
rxn00130_c0,0,rxn00130_c0: cpd00001_c0 + cpd00018_c0 + cpd00067_c0 --> cpd00013_c0 + cpd00114_c0
rxn00560_c0,0,rxn00560_c0: cpd00002_c0 + cpd00073_c0 + cpd00242_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00742_c0
rxn08180_c0,0,rxn08180_c0: cpd00017_c0 + cpd00074_c0 + cpd01311_c0 <=> cpd00060_c0 + cpd00067_c0 + cpd00104_c0 + cpd03091_c0
rxn00209_c0,0,rxn00209_c0: cpd00007_c0 + cpd00478_c0 --> cpd00016_c0 + cpd00025_c0
rxn14277_c0,0,rxn14277_c0: cpd02187_c0 + cpd11610_c0 --> cpd00481_c0 + cpd11609_c0
rxn05371_c0,0.002751017,rxn05371_c0: cpd11492_c0 + cpd11507_c0 --> cpd00011_c0 + cpd11493_c0 + cpd11508_c0
rxn05893_c0,0,rxn05893_c0: 8.0 cpd00067_c0 + cpd00075_c0 + 6.0 cpd11620_c0 --> 2.0 cpd00001_c0 + cpd00013_c0 + 6.0 cpd11621_c0
rxn01489_c0,0,rxn01489_c0: 2.0 cpd00289_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02168_c0
rxn00117_c0,0.026291686,rxn00117_c0: cpd00002_c0 + cpd00014_c0 <=> cpd00008_c0 + cpd00062_c0
rxn02201_c0,0,rxn02201_c0: cpd00443_c0 + cpd02920_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00683_c0
rxn03137_c0,0.025250951,rxn03137_c0: cpd00201_c0 + cpd02851_c0 --> cpd00087_c0 + cpd02884_c0
rxn05324_c0,0.009692569,rxn05324_c0: cpd00004_c0 + 2.0 cpd00067_c0 + cpd11469_c0 --> cpd00003_c0 + cpd11468_c0
rxn04675_c0,0,rxn04675_c0: cpd00024_c0 + cpd00067_c0 + cpd00658_c0 --> cpd00011_c0 + cpd00020_c0 + cpd03451_c0
rxn08546_c0,0,rxn08546_c0: cpd00080_c0 + cpd11468_c0 --> cpd11493_c0 + cpd15325_c0
rxn01513_c0,0.000723584,rxn01513_c0: cpd00002_c0 + cpd00067_c0 + cpd00298_c0 <=> cpd00008_c0 + cpd00297_c0
rxn03242_c0,0,rxn03242_c0: cpd00003_c0 + cpd03116_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd03117_c0
rxn00198_c0,0.059358628,rxn00198_c0: cpd00006_c0 + cpd00260_c0 --> cpd00005_c0 + cpd00011_c0 + cpd00024_c0
rxn00778_c0,-0.0002,rxn00778_c0: cpd00475_c0 <=> cpd00101_c0
rxn02804_c0,0,rxn02804_c0: cpd00022_c0 + cpd01695_c0 <=> cpd00010_c0 + cpd03114_c0
rxn06394_c0,0,rxn06394_c0: cpd00001_c0 + cpd12599_c0 --> cpd00232_c0 + cpd00947_c0
rxn10126_c0,-86.50641457,rxn10126_c0: cpd00982_c0 + cpd15560_c0 <=> cpd00015_c0 + cpd00067_c0 + cpd15561_c0
rxn08797_c0,0,rxn08797_c0: cpd00001_c0 + cpd15331_c0 <=> cpd00067_c0 + cpd00080_c0 + cpd03847_c0
rxn03384_c0,0,rxn03384_c0: 4.0 cpd00067_c0 + cpd03414_c0 --> 4.0 cpd00011_c0 + cpd03416_c0
rxn05451_c0,0,rxn05451_c0: cpd00010_c0 + 2.0 cpd00067_c0 + cpd11515_c0 <=> cpd11439_c0 + cpd11493_c0
rxn00210_c0,0,rxn00210_c0: cpd00001_c0 + cpd00007_c0 + cpd00186_c0 --> cpd00013_c0 + cpd00024_c0 + cpd00025_c0
rxn01014_c0,0,rxn01014_c0: cpd00067_c0 + cpd00145_c0 --> cpd00011_c0 + cpd00229_c0
rxn06091_c0,0,rxn06091_c0: cpd00017_c0 + cpd11456_c0 --> cpd00019_c0 + cpd00067_c0 + cpd11829_c0
rxn08300_c0,0,rxn08300_c0: cpd00008_c0 + cpd15527_c0 --> cpd00002_c0 + cpd15312_c0
rxn02036_c0,0,rxn02036_c0: cpd00022_c0 + cpd00546_c0 --> cpd00010_c0 + cpd01824_c0
rxn10476_c0,0,rxn10476_c0: cpd00001_c0 + cpd00002_c0 + cpd00149_c0 + cpd03913_c0 <=> cpd00008_c0 + cpd00009_c0 + 2.0 cpd00067_c0 + cpd03914_c0
rxn02339_c0,0,rxn02339_c0: cpd00024_c0 + cpd01974_c0 <=> cpd00023_c0 + cpd00830_c0
rxn00371_c0,42.92450103,rxn00371_c0: cpd00003_c0 + cpd00047_c0 --> cpd00004_c0 + cpd00011_c0
rxn08087_c0,0,rxn08087_c0: cpd00067_c0 + cpd15239_c0 + cpd15326_c0 <=> cpd11493_c0 + cpd15525_c0
rxn05406_c0,0.002751017,rxn05406_c0: cpd11542_c0 --> cpd00001_c0 + cpd11543_c0
rxn01351_c0,0,rxn01351_c0: cpd00001_c0 + cpd00241_c0 --> cpd00012_c0 + 2.0 cpd00067_c0 + cpd00296_c0
rxn03882_c0,0,rxn03882_c0: cpd00009_c0 + 2.0 cpd00067_c0 + cpd00136_c0 --> cpd00001_c0 + cpd00011_c0 + cpd01773_c0
rxn03534_c0,0,rxn03534_c0: cpd00019_c0 + cpd00029_c0 + 2.0 cpd00067_c0 + cpd03761_c0 --> cpd00001_c0 + cpd00017_c0 + cpd03839_c0
rxn04160_c0,0,rxn04160_c0: cpd00008_c0 + cpd00009_c0 + cpd01449_c0 --> cpd00001_c0 + cpd00002_c0 + cpd00067_c0 + cpd01845_c0
rxn02885_c0,0,rxn02885_c0: cpd03326_c0 --> cpd01960_c0
rxn08815_c0,0,rxn08815_c0: cpd00001_c0 + cpd15323_c0 --> cpd00067_c0 + cpd01080_c0 + cpd02090_c0
rxn01116_c0,-272.081651,rxn01116_c0: cpd00171_c0 <=> cpd00198_c0
rxn00119_c0,0.016599117,rxn00119_c0: cpd00002_c0 + cpd00067_c0 + cpd00091_c0 <=> cpd00008_c0 + cpd00014_c0
rxn00549_c0,272.1026515,rxn00549_c0: cpd00001_c0 + cpd00290_c0 <=> cpd00009_c0 + cpd00072_c0
rxn02000_c0,0,rxn02000_c0: cpd00521_c0 <=> cpd00522_c0
rxn00068_c0,0.0003,rxn00068_c0: cpd00004_c0 + 2.0 cpd10516_c0 --> cpd00003_c0 + 2.0 cpd00021_c0 + cpd00067_c0
rxn03933_c0,0.001615428,rxn03933_c0: cpd00037_c0 + cpd02948_c0 <=> cpd00014_c0 + cpd03491_c0
rxn14379_c0,0,rxn14379_c0: cpd00005_c0 + cpd00067_c0 + cpd01450_c0 --> cpd00006_c0 + cpd03256_c0
rxn05326_c0,0.009692569,rxn05326_c0: cpd00004_c0 + cpd00067_c0 + cpd11473_c0 --> cpd00003_c0 + cpd11472_c0
rxn01316_c0,0,rxn01316_c0: cpd00001_c0 + cpd00061_c0 + cpd00492_c0 --> cpd00009_c0 + cpd00232_c0
rxn02911_c0,0,rxn02911_c0: cpd03116_c0 <=> cpd00001_c0 + cpd02060_c0
rxn05441_c0,0,rxn05441_c0: cpd00004_c0 + cpd00067_c0 + cpd11531_c0 --> cpd00003_c0 + cpd11532_c0
rxn03080_c0,0.0008,rxn03080_c0: cpd02882_c0 + cpd11225_c0 <=> 2.0 cpd00001_c0 + cpd00009_c0 + cpd00067_c0 + cpd02656_c0
rxn05919_c0,0,rxn05919_c0: cpd00095_c0 + cpd11611_c0 --> cpd00010_c0 + cpd12300_c0
rxn08298_c0,0,rxn08298_c0: cpd00008_c0 + cpd15525_c0 --> cpd00002_c0 + cpd15310_c0
rxn09113_c0,0,rxn09113_c0: cpd00080_c0 + cpd15421_c0 <=> cpd00046_c0 + cpd15547_c0
rxn05871_c0,0,rxn05871_c0: cpd00003_c0 + cpd00195_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd11616_c0
rxn10208_c0,0,rxn10208_c0: cpd00080_c0 + cpd11437_c0 <=> cpd00010_c0 + cpd15674_c0
rxn00747_c0,272.1092413,rxn00747_c0: cpd00102_c0 <=> cpd00095_c0
rxn09207_c0,0,rxn09207_c0: cpd00054_c0 + cpd15422_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15554_c0
rxn05393_c0,0,rxn05393_c0: cpd00005_c0 + cpd00067_c0 + cpd11529_c0 --> cpd00006_c0 + cpd11530_c0
rxn08799_c0,0,rxn08799_c0: cpd00001_c0 + cpd15327_c0 --> 2.0 cpd00067_c0 + cpd00080_c0 + cpd00214_c0
rxn00988_c0,0,rxn00988_c0: cpd00002_c0 + cpd00010_c0 + cpd00142_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00067_c0 + cpd00279_c0
rxn02303_c0,0,rxn02303_c0: cpd00007_c0 + 2.0 cpd00067_c0 + cpd02083_c0 --> 2.0 cpd00001_c0 + 2.0 cpd00011_c0 + cpd00791_c0
rxn11711_c0,0,rxn11711_c0: cpd00001_c0 + cpd00399_c0 --> cpd00010_c0 + 2.0 cpd00067_c0 + cpd00536_c0
rxn03514_c0,0,rxn03514_c0: cpd00017_c0 + cpd03834_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd03839_c0
rxn05126_c0,0,rxn05126_c0: cpd00001_c0 + cpd00003_c0 + cpd11341_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd11408_c0
rxn01304_c0,0.008454661,rxn01304_c0: cpd00078_c0 + cpd00227_c0 --> cpd00010_c0 + cpd00822_c0
rxn05195_c0,0.0008,rxn05195_c0: cpd00001_c0 + cpd00002_c0 + cpd10516_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd10516_c0
rxn01360_c0,0,rxn01360_c0: cpd00007_c0 + cpd00282_c0 --> cpd00025_c0 + cpd00247_c0
rxn05453_c0,0,rxn05453_c0: cpd00010_c0 + 2.0 cpd00067_c0 + cpd11540_c0 <=> cpd11437_c0 + cpd11493_c0
rxn01900_c0,0,rxn01900_c0: cpd00005_c0 + cpd00067_c0 + cpd00463_c0 --> cpd00006_c0 + cpd01983_c0
rxn00676_c0,0.002751017,rxn00676_c0: cpd00022_c0 + cpd00086_c0 <=> cpd00010_c0 + cpd02124_c0
rxn10231_c0,0,rxn10231_c0: cpd00054_c0 + cpd15688_c0 <=> cpd00046_c0 + 2.0 cpd00067_c0 + cpd15694_c0
rxn00829_c0,0.022569709,rxn00829_c0: cpd00002_c0 + cpd00841_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00011_c0 + cpd00113_c0
rxn08089_c0,0,rxn08089_c0: cpd00067_c0 + cpd11825_c0 + cpd15328_c0 <=> cpd11493_c0 + cpd15527_c0
rxn08043_c0,0,rxn08043_c0: cpd00020_c0 + cpd00067_c0 + cpd00094_c0 --> cpd00011_c0 + cpd00498_c0
rxn06672_c0,0,rxn06672_c0: cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd12543_c0 --> cpd00002_c0 + cpd00242_c0 + cpd12848_c0
rxn15928_c0,0,rxn15928_c0: 3.0 cpd00005_c0 + 3.0 cpd00067_c0 + cpd00289_c0 + cpd19425_c0 <=> 3.0 cpd00006_c0 + cpd00012_c0 + cpd08107_c0
rxn00515_c0,0,rxn00515_c0: cpd00002_c0 + cpd00090_c0 <=> cpd00008_c0 + cpd00068_c0
rxn05358_c0,0.002751017,rxn05358_c0: cpd00760_c0 + cpd11493_c0 <=> cpd00010_c0 + cpd00067_c0 + cpd11495_c0
rxn00222_c0,0,rxn00222_c0: cpd00001_c0 + cpd00158_c0 --> 2.0 cpd00027_c0
rxn03641_c0,0,rxn03641_c0: cpd00022_c0 + cpd00728_c0 <=> cpd00029_c0 + cpd07946_c0
rxn03211_c0,0,rxn03211_c0: cpd00005_c0 + cpd03680_c0 --> cpd00006_c0 + cpd03083_c0
rxn02883_c0,0,rxn02883_c0: cpd03708_c0 --> cpd00001_c0 + cpd01960_c0
rxn08312_c0,0,rxn08312_c0: cpd00012_c0 + cpd00067_c0 + cpd15420_c0 --> cpd00052_c0 + cpd15527_c0
rxn02432_c0,0,rxn02432_c0: cpd00004_c0 + cpd00067_c0 + cpd00897_c0 --> cpd00001_c0 + cpd00003_c0 + cpd02638_c0
rxn01118_c0,-341.8677466,rxn01118_c0: cpd00001_c0 + cpd00174_c0 <=> 2.0 cpd00067_c0 + cpd00552_c0 + cpd01996_c0
rxn11651_c0,0,rxn11651_c0: cpd01892_c0 + cpd11610_c0 <=> cpd00001_c0 + cpd00401_c0 + cpd11609_c0
rxn08813_c0,0,rxn08813_c0: cpd00001_c0 + cpd15321_c0 --> cpd00067_c0 + cpd00214_c0 + cpd02090_c0
rxn00874_c0,0,rxn00874_c0: cpd00022_c0 + cpd00120_c0 <=> cpd00010_c0 + cpd03123_c0
rxn01607_c0,0.022569709,rxn01607_c0: cpd00002_c0 + cpd00332_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00812_c0
rxn02895_c0,0.020331335,rxn02895_c0: cpd00002_c0 + cpd00033_c0 + cpd01982_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02394_c0
rxn__DASH__cpd00197__DASH__cons__DASH__c0_c0,0,rxn__DASH__cpd00197__DASH__cons__DASH__c0_c0: 2.0 cpd00001_c0 + cpd00006_c0 + cpd00007_c0 + cpd00197_c0 --> cpd00005_c0 + cpd00020_c0 + cpd00032_c0 + 3.0 cpd00067_c0
rxn00884_c0,0,rxn00884_c0: cpd00017_c0 + cpd00121_c0 <=> cpd00019_c0 + cpd00067_c0 + cpd02296_c0
rxn04453_c0,0,rxn04453_c0: cpd00001_c0 + cpd08625_c0 --> cpd00067_c0 + cpd09027_c0
rxn05381_c0,0.002751017,rxn05381_c0: cpd11517_c0 --> cpd00001_c0 + cpd11518_c0
rxn03618_c0,0,rxn03618_c0: cpd00003_c0 + cpd00055_c0 + cpd04105_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd04106_c0
rxn01106_c0,680.2578505,rxn01106_c0: cpd00482_c0 <=> cpd00169_c0
rxn03393_c0,0.0002,rxn03393_c0: cpd00067_c0 + cpd03443_c0 --> cpd00011_c0 + cpd03444_c0
rxn00107_c0,0,rxn00107_c0: cpd00002_c0 + cpd07923_c0 <=> cpd00008_c0 + cpd07924_c0
rxn03849_c0,0,rxn03849_c0: cpd00001_c0 + cpd03963_c0 --> cpd00013_c0 + cpd00742_c0
rxn04954_c0,0.009854661,rxn04954_c0: cpd00004_c0 + cpd00067_c0 + cpd00125_c0 --> cpd00003_c0 + cpd00345_c0
rxn01499_c0,0,rxn01499_c0: cpd00067_c0 + cpd00291_c0 --> cpd00011_c0 + cpd02357_c0
rxn03057_c0,0,rxn03057_c0: cpd02574_c0 <=> cpd02791_c0
rxn05183_c0,0,rxn05183_c0: cpd00001_c0 + cpd00002_c0 + cpd00637_e0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd00637_c0
rxn10265_c0,0.000687754,rxn10265_c0: cpd00001_c0 + cpd15716_c0 --> cpd00009_c0 + cpd00067_c0 + cpd15722_c0
rxn06044_c0,0,rxn06044_c0: cpd00054_c0 + cpd11427_c0 --> cpd00046_c0 + 2.0 cpd00067_c0 + cpd11455_c0
rxn01652_c0,0,rxn01652_c0: cpd00001_c0 + cpd00347_c0 <=> cpd00067_c0 + cpd02197_c0
rxn00338_c0,0,rxn00338_c0: cpd00007_c0 + cpd00041_c0 --> cpd00025_c0 + cpd00067_c0 + cpd03470_c0
rxn00839_c0,0.000723584,rxn00839_c0: cpd00002_c0 + cpd00177_c0 <=> cpd00008_c0 + cpd00115_c0
rxn03921_c0,0,rxn03921_c0: cpd00001_c0 + cpd00003_c0 + cpd08279_c0 <=> cpd00004_c0 + 2.0 cpd00067_c0 + cpd02045_c0
rxn00791_c0,0.00304876,rxn00791_c0: cpd00093_c0 + cpd00103_c0 --> cpd00012_c0 + cpd00067_c0 + cpd02642_c0
rxn00361_c0,0,rxn00361_c0: cpd00002_c0 + cpd00193_c0 --> cpd00008_c0 + cpd00044_c0 + cpd00067_c0
rxn00686_c0,-0.001323584,rxn00686_c0: cpd00006_c0 + cpd00087_c0 <=> cpd00005_c0 + cpd00067_c0 + cpd00330_c0
rxn01465_c0,-0.013368261,rxn01465_c0: cpd00001_c0 + cpd00282_c0 <=> cpd00067_c0 + cpd00343_c0
rxn00256_c0,168.7846113,rxn00256_c0: cpd00001_c0 + cpd00022_c0 + cpd00032_c0 --> cpd00010_c0 + cpd00067_c0 + cpd00137_c0
rxn08847_c0,0,rxn08847_c0: cpd00001_c0 + cpd15345_c0 --> cpd00067_c0 + cpd02090_c0 + cpd15298_c0
rxn00735_c0,0,rxn00735_c0: cpd00003_c0 + cpd03593_c0 --> cpd00004_c0 + cpd00011_c0 + cpd00094_c0
rxn04288_c0,0,rxn04288_c0: cpd00023_c0 + cpd08707_c0 <=> cpd00024_c0 + cpd08708_c0
rxn14301_c0,0,rxn14301_c0: cpd00051_c0 + cpd00210_c0 <=> cpd00064_c0 + cpd01345_c0
rxn01211_c0,0,rxn01211_c0: cpd00067_c0 + cpd00201_c0 --> cpd00001_c0 + cpd00347_c0
rxn03360_c0,0,rxn03360_c0: cpd00067_c0 + cpd03362_c0 --> cpd00011_c0 + cpd03349_c0
rxn06078_c0,0,rxn06078_c0: cpd00268_c0 + cpd00790_c0 + cpd11421_c0 <=> cpd00029_c0 + cpd00067_c0 + cpd00081_c0 + cpd00135_c0 + cpd11420_c0
rxn02476_c0,0.022023605,rxn02476_c0: cpd00061_c0 + cpd02030_c0 <=> cpd00009_c0 + cpd00932_c0
rxn05209_c0,0,rxn05209_c0: cpd00067_c0 + cpd00971_e0 <=> cpd00067_e0 + cpd00971_c0
rxn08817_c0,0,rxn08817_c0: cpd00001_c0 + cpd15350_c0 --> 2.0 cpd00067_c0 + cpd00080_c0 + cpd01741_c0
rxn05127_c0,0,rxn05127_c0: cpd00001_c0 + cpd00006_c0 + cpd11341_c0 <=> cpd00005_c0 + 2.0 cpd00067_c0 + cpd11408_c0
rxn05402_c0,0.002751017,rxn05402_c0: cpd11538_c0 --> cpd00001_c0 + cpd11539_c0
rxn01303_c0,0,rxn01303_c0: cpd00022_c0 + cpd00227_c0 --> cpd00010_c0 + cpd00790_c0
rxn01842_c0,0,rxn01842_c0: cpd00002_c0 + cpd00010_c0 + cpd00430_c0 --> cpd00012_c0 + cpd00018_c0 + 2.0 cpd00067_c0 + cpd00452_c0
rxn00379_c0,0,rxn00379_c0: cpd00002_c0 + cpd00048_c0 <=> cpd00012_c0 + cpd00193_c0
rxn00138_c0,0.0004,rxn00138_c0: cpd00002_c0 + cpd00013_c0 + cpd00638_c0 --> cpd00003_c0 + cpd00012_c0 + cpd00018_c0 + 2.0 cpd00067_c0
rxn00711_c0,0,rxn00711_c0: cpd00092_c0 + cpd00103_c0 --> cpd00012_c0 + cpd00067_c0 + cpd00091_c0
rxn00952_c0,0,rxn00952_c0: cpd00239_c0 + cpd00790_c0 <=> cpd00029_c0 + cpd00135_c0
rxn06510_c0,0,rxn06510_c0: cpd00022_c0 + cpd01260_c0 <=> cpd00010_c0 + cpd12689_c0
rxn05345_c0,0.00807714,rxn05345_c0: cpd11468_c0 + cpd11492_c0 --> cpd00011_c0 + cpd11491_c0 + cpd11493_c0
rxn02812_c0,0,rxn02812_c0: cpd00002_c0 + cpd00067_c0 + cpd01711_c0 <=> cpd00008_c0 + cpd02353_c0
rxn01406_c0,0,rxn01406_c0: cpd00118_c0 + cpd00837_c0 <=> cpd00067_c0 + cpd00147_c0 + cpd00264_c0
rxn01682_c0,0.00304876,rxn01682_c0: cpd02210_c0 <=> cpd00102_c0 + cpd00359_c0
rxn02331_c0,0.004846284,rxn02331_c0: cpd00001_c0 + cpd00061_c0 + cpd00817_c0 --> cpd00009_c0 + cpd02730_c0
rxn01647_c0,0.0002,rxn01647_c0: cpd00067_c0 + cpd00218_c0 + cpd00475_c0 --> cpd00009_c0 + cpd03471_c0
rxn01509_c0,0,rxn01509_c0: cpd00002_c0 + cpd00067_c0 + cpd00296_c0 <=> cpd00008_c0 + cpd00295_c0
rxn01807_c0,0,rxn01807_c0: cpd00002_c0 + cpd00419_c0 --> cpd00008_c0 + cpd00067_c0 + cpd00493_c0
rxn06075_c0,0,rxn06075_c0: cpd00001_c0 + cpd00978_c0 + cpd11420_c0 <=> cpd00014_c0 + cpd11421_c0
rxn00539_c0,0,rxn00539_c0: cpd00162_c0 --> cpd00013_c0 + cpd00071_c0
rxn00917_c0,0,rxn00917_c0: cpd00001_c0 + cpd00002_c0 + cpd00053_c0 + cpd00497_c0 --> cpd00012_c0 + cpd00018_c0 + cpd00023_c0 + 3.0 cpd00067_c0 + cpd00126_c0
rxn05024_c0,0,rxn05024_c0: cpd00067_c0 + cpd02021_c0 --> cpd00001_c0 + cpd11217_c0
rxn08336_c0,0,rxn08336_c0: cpd00247_c0 + cpd15499_c0 --> cpd00282_c0 + cpd15500_c0
rxn03164_c0,0.001615428,rxn03164_c0: cpd00002_c0 + cpd00731_c0 + cpd02964_c0 --> cpd00008_c0 + cpd00009_c0 + cpd00067_c0 + cpd02968_c0
rxn10204_c0,0,rxn10204_c0: cpd00080_c0 + cpd00327_c0 --> cpd00010_c0 + cpd15329_c0
rxn07653_c0,0,rxn07653_c0: cpd02907_c0 <=> cpd00001_c0 + cpd02846_c0
rxn03130_c0,0.001615428,rxn03130_c0: cpd00001_c0 + cpd02835_c0 --> 2.0 cpd00067_c0 + cpd00091_c0 + cpd02930_c0
rxn00321_c0,0,rxn00321_c0: cpd00039_c0 <=> cpd00840_c0
rxn04043_c0,0,rxn04043_c0: cpd00008_c0 + cpd00072_c0 --> cpd00018_c0 + 2.0 cpd00067_c0 + cpd00290_c0
rxn03874_c0,0,rxn03874_c0: cpd00001_c0 + cpd00067_c0 + cpd00650_c0 <=> cpd03043_c0
rxn05436_c0,0.002751017,rxn05436_c0: cpd00004_c0 + cpd00067_c0 + cpd11510_c0 --> cpd00003_c0 + cpd11511_c0
rxn03014_c0,0,rxn03014_c0: cpd00003_c0 + cpd02427_c0 --> cpd00004_c0 + cpd00067_c0 + cpd02714_c0
rxn00161_c0,0,rxn00161_c0: cpd00006_c0 + cpd00130_c0 --> cpd00005_c0 + cpd00011_c0 + cpd00020_c0
rxn08085_c0,0,rxn08085_c0: cpd00067_c0 + cpd15294_c0 + cpd15330_c0 <=> cpd11493_c0 + cpd15523_c0
rxn05872_c0,0,rxn05872_c0: cpd00003_c0 + cpd11679_c0 <=> cpd00004_c0 + cpd00067_c0 + cpd11733_c0
rxn09112_c0,0,rxn09112_c0: cpd00080_c0 + cpd15418_c0 --> cpd00046_c0 + cpd15546_c0
rxn05333_c0,0.009692569,rxn05333_c0: cpd11482_c0 <=> cpd00001_c0 + cpd00067_c0 + cpd11475_c0
